Order Date,Customer ID,Category,Sub-Category,Product ID,Sales,Quantity,Profit,Year,Month
2017-12-01,CC-12670,Office Supplies,Binders,OFF-BI-10003460,17.52,5,6.132,2017,2017-12
2017-06-08,Dl-13600,Office Supplies,Appliances,OFF-AP-10002203,1.624,2,-4.466,2017,2017-06
2014-09-19,SB-20290,Technology,Machines,TEC-MA-10000822,3059.982,3,-509.997,2014,2014-09
2014-09-19,SB-20290,Technology,Machines,TEC-MA-10003353,2519.958,7,-251.9958,2014,2014-09
2016-06-06,RC-19825,Technology,Phones,TEC-PH-10001433,328.224,4,28.7196,2016,2016-06
2015-11-10,AH-10210,Technology,Accessories,TEC-AC-10004469,79.9,2,35.156,2015,2015-11
2017-06-16,CB-12535,Office Supplies,Art,OFF-AR-10003602,14.016,3,4.7304,2017,2017-06
2016-01-22,PG-18895,Office Supplies,Fasteners,OFF-FA-10003472,7.56,6,0.3024,2016,2016-01
2017-12-09,CA-12310,Office Supplies,Storage,OFF-ST-10004180,37.208,1,-7.4416,2017,2017-12
2017-12-09,CA-12310,Office Supplies,Envelopes,OFF-EN-10004386,57.576,3,21.591,2017,2017-12
2017-12-28,KH-16690,Office Supplies,Storage,OFF-ST-10003208,725.84,4,210.4936,2017,2017-12
2015-07-30,HA-14920,Technology,Accessories,TEC-AC-10003628,209.93,7,92.3692,2015,2015-07
2015-07-30,HA-14920,Furniture,Furnishings,FUR-FU-10003274,5.28,3,2.3232,2015,2015-07
2015-07-30,HA-14920,Office Supplies,Binders,OFF-BI-10002557,10.92,3,4.095,2015,2015-07
2017-09-16,BB-10990,Office Supplies,Paper,OFF-PA-10002615,8.82,2,4.0572,2017,2017-09
2017-09-16,BB-10990,Office Supplies,Art,OFF-AR-10001427,5.98,1,1.5548,2017,2017-09
2017-10-13,AG-10495,Office Supplies,Paper,OFF-PA-10000673,11.648,2,4.0768,2017,2017-10
2017-10-13,AG-10495,Office Supplies,Paper,OFF-PA-10004470,18.176,4,5.9072,2017,2017-10
2017-10-13,AG-10495,Office Supplies,Storage,OFF-ST-10000876,59.712,6,5.9712,2017,2017-10
2017-10-13,AG-10495,Office Supplies,Labels,OFF-LA-10002043,24.84,3,8.694,2017,2017-10
2015-09-26,SC-20725,Office Supplies,Binders,OFF-BI-10004967,2.08,5,-3.432,2015,2015-09
2015-09-26,SC-20725,Technology,Phones,TEC-PH-10001760,1114.4,7,376.11,2015,2015-09
2015-11-02,JO-15280,Furniture,Tables,FUR-TA-10002903,1038.84,5,51.942,2015,2015-11
2015-09-26,TB-21520,Office Supplies,Paper,OFF-PA-10000474,141.76,5,47.844,2015,2015-09
2015-09-26,TB-21520,Technology,Accessories,TEC-AC-10001956,239.8,5,47.96,2015,2015-09
2015-09-26,TB-21520,Office Supplies,Paper,OFF-PA-10004100,31.104,6,10.8864,2015,2015-09
2016-12-18,AH-10195,Office Supplies,Binders,OFF-BI-10000778,254.058,7,-169.372,2016,2016-12
2016-12-18,AH-10195,Office Supplies,Appliances,OFF-AP-10002684,194.528,2,24.316,2016,2016-12
2016-12-18,AH-10195,Office Supplies,Supplies,OFF-SU-10000646,961.48,5,-204.3145,2016,2016-12
2016-11-20,NZ-18565,Office Supplies,Fasteners,OFF-FA-10002983,19.096,7,6.6836,2016,2016-11
2016-11-20,NZ-18565,Office Supplies,Labels,OFF-LA-10004689,18.496,8,6.2424,2016,2016-11
2016-11-20,NZ-18565,Technology,Accessories,TEC-AC-10002001,255.984,2,54.3966,2016,2016-11
2016-11-20,NZ-18565,Furniture,Bookcases,FUR-BO-10004709,86.97,3,-48.7032,2016,2016-11
2014-12-26,KL-16555,Furniture,Furnishings,FUR-FU-10004091,300.416,8,78.8592,2014,2014-12
2014-12-26,KL-16555,Furniture,Chairs,FUR-CH-10001891,230.352,3,20.1558,2014,2014-12
2014-12-26,KL-16555,Furniture,Furnishings,FUR-FU-10002918,218.352,3,-24.5646,2014,2014-12
2014-12-26,KL-16555,Office Supplies,Binders,OFF-BI-10004593,78.6,5,-62.88,2014,2014-12
2014-12-26,KL-16555,Office Supplies,Fasteners,OFF-FA-10004854,27.552,3,9.2988,2014,2014-12
2016-10-28,JD-15895,Office Supplies,Paper,OFF-PA-10002105,32.4,5,15.552,2016,2016-10
2016-10-28,JD-15895,Office Supplies,Storage,OFF-ST-10002756,1082.48,8,10.8248,2016,2016-10
2016-10-28,JD-15895,Office Supplies,Paper,OFF-PA-10004243,56.91,3,27.3168,2016,2016-10
2016-10-28,JD-15895,Furniture,Furnishings,FUR-FU-10001861,77.6,4,38.024,2016,2016-10
2016-10-28,JD-15895,Office Supplies,Binders,OFF-BI-10002706,14.28,1,6.5688,2016,2016-10
2017-11-19,JH-15910,Furniture,Tables,FUR-TA-10002533,219.075,3,-131.445,2017,2017-11
2015-05-04,AS-10225,Furniture,Furnishings,FUR-FU-10002671,26.8,2,12.864,2015,2015-05
2014-12-30,KB-16600,Office Supplies,Art,OFF-AR-10003651,9.84,3,2.8536,2014,2014-12
2014-06-01,CR-12625,Office Supplies,Binders,OFF-BI-10001072,45.48,3,20.9208,2014,2014-06
2014-06-01,CR-12625,Office Supplies,Art,OFF-AR-10002135,289.2,6,83.868,2014,2014-06
2017-04-15,SH-20395,Office Supplies,Art,OFF-AR-10002804,4.89,1,2.0049,2017,2017-04
2016-09-12,BP-11185,Furniture,Furnishings,FUR-FU-10001918,15.136,4,3.5948,2016,2016-09
2016-09-12,BP-11185,Furniture,Chairs,FUR-CH-10004086,466.768,2,52.5114,2016,2016-09
2016-09-12,BP-11185,Furniture,Furnishings,FUR-FU-10001756,15.232,1,1.7136,2016,2016-09
2016-09-12,BP-11185,Office Supplies,Labels,OFF-LA-10000634,6.264,3,2.0358,2016,2016-09
2014-09-27,TS-21205,Furniture,Furnishings,FUR-FU-10001588,87.54,3,37.6422,2014,2014-09
2014-08-09,AG-10525,Technology,Phones,TEC-PH-10002398,178.384,2,22.298,2014,2014-08
2014-08-09,AG-10525,Office Supplies,Paper,OFF-PA-10001937,15.552,3,5.4432,2014,2014-08
2014-12-28,SP-20860,Office Supplies,Art,OFF-AR-10003373,99.136,4,8.6744,2014,2014-12
2014-11-04,NM-18445,Furniture,Chairs,FUR-CH-10002602,135.882,1,24.1568,2014,2014-11
2014-11-04,NM-18445,Technology,Machines,TEC-MA-10002927,3991.98,2,1995.99,2014,2014-11
2014-11-04,NM-18445,Technology,Phones,TEC-PH-10004093,275.94,6,80.0226,2014,2014-11
2014-11-04,NM-18445,Technology,Accessories,TEC-AC-10000892,360.0,4,129.6,2014,2014-11
2014-11-04,NM-18445,Office Supplies,Storage,OFF-ST-10002974,43.57,1,13.071,2014,2014-11
2014-09-19,FA-14230,Office Supplies,Fasteners,OFF-FA-10000624,7.16,2,3.58,2014,2014-09
2016-04-23,GK-14620,Office Supplies,Binders,OFF-BI-10004593,251.52,6,81.744,2016,2016-04
2016-04-23,GK-14620,Technology,Accessories,TEC-AC-10001908,99.99,1,34.9965,2016,2016-04
2017-11-03,DJ-13510,Furniture,Furnishings,FUR-FU-10001967,15.992,1,0.9995,2017,2017-11
2016-08-30,PO-18850,Technology,Phones,TEC-PH-10003645,290.898,3,-67.8762,2016,2016-08
2016-08-30,PO-18850,Office Supplies,Storage,OFF-ST-10000675,54.224,2,3.389,2016,2016-08
2016-08-30,PO-18850,Furniture,Chairs,FUR-CH-10003312,786.744,4,-258.5016,2016,2016-08
2016-08-30,PO-18850,Office Supplies,Labels,OFF-LA-10001074,100.24,10,33.831,2016,2016-08
2016-08-30,PO-18850,Office Supplies,Binders,OFF-BI-10001524,37.764,6,-27.6936,2016,2016-08
2016-04-25,JL-15850,Technology,Phones,TEC-PH-10004614,82.8,2,-20.7,2016,2016-04
2016-04-25,JL-15850,Office Supplies,Binders,OFF-BI-10001153,20.724,2,-13.816,2016,2016-04
2016-04-25,JL-15850,Office Supplies,Binders,OFF-BI-10001982,4.896,3,-3.4272,2016,2016-04
2015-09-01,DB-13615,Office Supplies,Binders,OFF-BI-10001922,4.752,1,1.6038,2015,2015-09
2015-09-01,DB-13615,Technology,Copiers,TEC-CO-10001449,959.984,2,335.9944,2015,2015-09
2015-09-01,DB-13615,Office Supplies,Binders,OFF-BI-10004140,14.368,4,4.49,2015,2015-09
2014-07-12,AC-10420,Office Supplies,Binders,OFF-BI-10003314,7.712,2,2.7956,2014,2014-07
2014-07-12,AC-10420,Furniture,Tables,FUR-TA-10004575,698.352,3,-17.4588,2014,2014-07
2015-06-22,KL-16645,Office Supplies,Fasteners,OFF-FA-10000490,4.96,4,2.3312,2015,2015-06
2014-04-13,JD-15895,Office Supplies,Art,OFF-AR-10000122,17.856,4,1.116,2014,2014-04
2014-04-13,JD-15895,Office Supplies,Binders,OFF-BI-10003656,509.97,10,-407.976,2014,2014-04
2014-04-13,JD-15895,Office Supplies,Fasteners,OFF-FA-10002780,30.992,13,10.0724,2014,2014-04
2014-04-13,JD-15895,Technology,Phones,TEC-PH-10000702,71.928,12,8.3916,2014,2014-04
2015-12-20,CS-12130,Office Supplies,Storage,OFF-ST-10000107,88.8,4,-2.22,2015,2015-12
2017-06-15,CC-12550,Technology,Phones,TEC-PH-10002293,47.976,3,4.7976,2017,2017-06
2017-07-08,TD-20995,Office Supplies,Art,OFF-AR-10004027,7.56,3,3.0996,2017,2017-07
2017-07-08,TD-20995,Office Supplies,Paper,OFF-PA-10000249,24.56,2,11.5432,2017,2017-07
2017-07-08,TD-20995,Office Supplies,Art,OFF-AR-10001374,12.96,2,4.1472,2017,2017-07
2016-09-01,AB-10060,Technology,Accessories,TEC-AC-10000290,6.79,1,2.3086,2016,2016-09
2016-09-01,AB-10060,Office Supplies,Paper,OFF-PA-10001970,24.56,2,11.5432,2016,2016-09
2016-09-01,AB-10060,Office Supplies,Binders,OFF-BI-10002160,3.048,1,1.0668,2016,2016-09
2016-09-01,AB-10060,Office Supplies,Paper,OFF-PA-10001970,49.12,4,23.0864,2016,2016-09
2016-09-01,AB-10060,Office Supplies,Binders,OFF-BI-10004995,4355.168,4,1415.4296,2016,2016-09
2016-04-08,JL-15505,Furniture,Bookcases,FUR-BO-10002268,388.704,6,-4.8588,2016,2016-04
2016-04-08,JL-15505,Office Supplies,Envelopes,OFF-EN-10001137,8.26,2,3.7996,2016,2016-04
2016-04-08,JL-15505,Office Supplies,Art,OFF-AR-10002399,17.04,4,6.9864,2016,2016-04
2016-04-08,JL-15505,Office Supplies,Paper,OFF-PA-10002713,34.4,5,15.824,2016,2016-04
2016-04-23,HK-14890,Office Supplies,Paper,OFF-PA-10002666,36.24,5,11.325,2016,2016-04
2017-03-08,VB-21745,Office Supplies,Appliances,OFF-AP-10001124,647.84,8,168.4384,2017,2017-03
2017-03-08,VB-21745,Office Supplies,Labels,OFF-LA-10001158,20.7,2,9.936,2017,2017-03
2017-09-25,KW-16435,Office Supplies,Labels,OFF-LA-10001158,20.7,2,9.936,2017,2017-09
2017-09-25,KW-16435,Furniture,Chairs,FUR-CH-10000785,488.646,3,86.8704,2017,2017-09
2017-09-25,KW-16435,Office Supplies,Art,OFF-AR-10003732,5.56,2,1.4456,2017,2017-09
2017-09-25,KW-16435,Furniture,Furnishings,FUR-FU-10000023,47.12,8,20.7328,2017,2017-09
2014-09-24,JD-16060,Office Supplies,Storage,OFF-ST-10001713,211.96,4,8.4784,2014,2014-09
2016-10-21,MK-17905,Office Supplies,Binders,OFF-BI-10002412,23.2,4,10.44,2016,2016-10
2016-10-21,MK-17905,Office Supplies,Supplies,OFF-SU-10001225,7.36,2,0.1472,2016,2016-10
2016-10-21,MK-17905,Office Supplies,Storage,OFF-ST-10002406,104.79,7,29.3412,2016,2016-10
2016-10-21,MK-17905,Furniture,Bookcases,FUR-BO-10002545,1043.92,4,271.4192,2016,2016-10
2017-05-29,GT-14755,Office Supplies,Paper,OFF-PA-10002036,25.92,5,9.396,2017,2017-05
2017-05-29,GT-14755,Office Supplies,Storage,OFF-ST-10002205,53.424,3,4.6746,2017,2017-05
2014-07-23,AG-10900,Office Supplies,Binders,OFF-BI-10001982,8.16,5,-5.712,2014,2014-07
2014-07-23,AG-10900,Technology,Accessories,TEC-AC-10003911,1023.936,8,179.1888,2014,2014-07
2014-07-23,AG-10900,Office Supplies,Art,OFF-AR-10000658,9.24,1,0.924,2014,2014-07
2014-07-23,AG-10900,Technology,Accessories,TEC-AC-10002076,479.04,10,-29.94,2014,2014-07
2016-09-28,MM-18280,Office Supplies,Paper,OFF-PA-10003039,99.136,4,30.98,2016,2016-09
2017-08-27,AR-10405,Furniture,Tables,FUR-TA-10004915,1488.424,7,-297.6848,2017,2017-08
2015-04-28,RA-19915,Office Supplies,Appliances,OFF-AP-10000696,8.652,3,-20.3322,2015,2015-04
2015-04-28,RA-19915,Office Supplies,Storage,OFF-ST-10003327,23.832,3,2.6811,2015,2015-04
2015-04-28,RA-19915,Office Supplies,Binders,OFF-BI-10000309,12.176,4,-18.8728,2015,2015-04
2016-10-28,AS-10285,Office Supplies,Paper,OFF-PA-10004734,50.96,7,25.48,2016,2016-10
2016-10-28,AS-10285,Office Supplies,Binders,OFF-BI-10002225,49.536,3,17.3376,2016,2016-10
2015-06-26,LA-16780,Technology,Accessories,TEC-AC-10004708,41.9,2,8.799,2015,2015-06
2015-11-27,DO-13435,Furniture,Tables,FUR-TA-10000617,375.4575,3,-157.0095,2015,2015-11
2015-11-27,DO-13435,Technology,Accessories,TEC-AC-10002335,83.976,3,-1.0497,2015,2015-11
2015-12-03,DK-13225,Technology,Machines,TEC-MA-10001681,482.34,4,-337.638,2015,2015-12
2015-12-03,DK-13225,Furniture,Furnishings,FUR-FU-10001935,2.96,1,0.777,2015,2015-12
2014-11-24,NG-18430,Office Supplies,Art,OFF-AR-10004757,2.624,1,0.4264,2014,2014-11
2017-12-11,MV-18190,Office Supplies,Binders,OFF-BI-10000050,23.36,4,7.884,2017,2017-12
2017-12-11,MV-18190,Technology,Accessories,TEC-AC-10001998,39.98,2,13.5932,2017,2017-12
2014-09-21,JG-15115,Technology,Phones,TEC-PH-10003012,246.384,2,27.7182,2014,2014-09
2014-09-21,JG-15115,Technology,Copiers,TEC-CO-10002313,1799.97,3,701.9883,2014,2014-09
2014-06-07,BP-11095,Office Supplies,Binders,OFF-BI-10003982,12.462,3,-20.5623,2014,2014-06
2017-06-30,VP-21730,Office Supplies,Binders,OFF-BI-10004492,75.792,3,25.5798,2017,2017-06
2017-10-17,SS-20140,Office Supplies,Storage,OFF-ST-10000798,49.96,2,9.4924,2017,2017-10
2017-10-17,SS-20140,Office Supplies,Paper,OFF-PA-10002552,12.96,2,6.2208,2017,2017-10
2015-10-31,HP-14815,Office Supplies,Supplies,OFF-SU-10002573,70.12,4,21.036,2015,2015-10
2016-09-08,AG-10675,Office Supplies,Storage,OFF-ST-10001580,35.952,3,3.5952,2016,2016-09
2016-09-08,AG-10675,Furniture,Bookcases,FUR-BO-10004834,2396.2656,4,-317.1528,2016,2016-09
2016-09-08,AG-10675,Office Supplies,Storage,OFF-ST-10000934,131.136,4,-32.784,2016,2016-09
2016-09-08,AG-10675,Technology,Accessories,TEC-AC-10000158,57.584,2,0.7198,2016,2016-09
2014-12-24,LF-17185,Office Supplies,Paper,OFF-PA-10001947,9.568,2,3.4684,2014,2014-12
2014-04-16,SP-20650,Office Supplies,Art,OFF-AR-10003478,39.072,6,9.768,2014,2014-04
2017-12-24,RF-19840,Office Supplies,Appliances,OFF-AP-10004249,35.91,3,9.6957,2017,2017-12
2017-12-08,KH-16510,Technology,Accessories,TEC-AC-10000158,179.95,5,37.7895,2017,2017-12
2017-12-08,KH-16510,Technology,Copiers,TEC-CO-10004115,1199.976,3,434.9913,2017,2017-12
2017-12-08,KH-16510,Office Supplies,Paper,OFF-PA-10003724,27.15,5,13.3035,2017,2017-12
2017-12-08,KH-16510,Furniture,Tables,FUR-TA-10002041,1004.024,7,-112.9527,2017,2017-12
2017-12-08,KH-16510,Office Supplies,Paper,OFF-PA-10002893,9.68,1,4.6464,2017,2017-12
2017-12-08,KH-16510,Office Supplies,Labels,OFF-LA-10003766,28.35,9,13.608,2017,2017-12
2017-12-08,KH-16510,Office Supplies,Paper,OFF-PA-10001970,55.98,1,27.4302,2017,2017-12
2017-12-08,KH-16510,Furniture,Bookcases,FUR-BO-10001972,1336.829,13,31.4548,2017,2017-12
2017-12-08,KH-16510,Furniture,Chairs,FUR-CH-10003956,113.568,2,-18.4548,2017,2017-12
2017-11-03,KC-16675,Office Supplies,Paper,OFF-PA-10000157,139.86,7,65.7342,2017,2017-11
2017-11-03,KC-16675,Furniture,Chairs,FUR-CH-10001891,307.136,4,26.8744,2017,2017-11
2017-06-24,CJ-12010,Office Supplies,Art,OFF-AR-10004344,95.92,8,25.8984,2017,2017-06
2016-04-14,PB-19150,Furniture,Chairs,FUR-CH-10004886,383.8,5,38.38,2016,2016-04
2017-11-06,VB-21745,Office Supplies,Paper,OFF-PA-10003845,5.78,1,2.8322,2017,2017-11
2017-03-04,SP-20860,Office Supplies,Art,OFF-AR-10001573,9.32,4,2.7028,2017,2017-03
2017-03-04,SP-20860,Office Supplies,Envelopes,OFF-EN-10000483,15.25,1,7.015,2017,2017-03
2014-06-22,JE-15745,Technology,Accessories,TEC-AC-10004114,196.752,6,56.5662,2014,2014-06
2017-10-19,MP-17965,Furniture,Furnishings,FUR-FU-10004712,56.56,4,14.7056,2017,2017-10
2017-10-19,MP-17965,Office Supplies,Storage,OFF-ST-10000918,32.7,3,8.502,2017,2017-10
2017-08-21,NF-18385,Furniture,Chairs,FUR-CH-10000015,866.4,4,225.264,2017,2017-08
2017-11-23,JM-15265,Furniture,Furnishings,FUR-FU-10003347,28.4,2,11.076,2017,2017-11
2017-11-23,JM-15265,Office Supplies,Binders,OFF-BI-10001543,287.92,8,138.2016,2017,2017-11
2014-09-12,SD-20485,Technology,Machines,TEC-MA-10000029,69.99,1,30.0957,2014,2014-09
2017-10-01,KH-16630,Office Supplies,Art,OFF-AR-10000369,6.672,6,0.5004,2017,2017-10
2016-04-15,RB-19795,Office Supplies,Binders,OFF-BI-10004584,189.588,2,-145.3508,2016,2016-04
2016-04-15,RB-19795,Technology,Accessories,TEC-AC-10004659,408.744,7,76.6395,2016,2016-04
2016-04-15,RB-19795,Technology,Accessories,TEC-AC-10004659,291.96,5,54.7425,2016,2016-04
2016-04-15,RB-19795,Office Supplies,Storage,OFF-ST-10000617,4.768,2,-0.7748,2016,2016-04
2016-06-06,DB-13060,Office Supplies,Storage,OFF-ST-10003306,714.3,5,207.147,2016,2016-06
2014-12-19,MK-18160,Office Supplies,Binders,OFF-BI-10000773,4.812,2,-3.6892,2014,2014-12
2014-12-19,MK-18160,Technology,Accessories,TEC-AC-10002600,247.8,5,-18.585,2014,2014-12
2016-06-12,PO-19180,Technology,Machines,TEC-MA-10002937,1007.979,3,43.1991,2016,2016-06
2016-06-12,PO-19180,Office Supplies,Paper,OFF-PA-10001970,313.488,7,113.6394,2016,2016-06
2017-09-15,BB-11545,Office Supplies,Paper,OFF-PA-10002230,31.872,8,11.5536,2017,2017-09
2017-01-20,CV-12805,Furniture,Chairs,FUR-CH-10003396,207.846,3,2.3094,2017,2017-01
2016-09-05,PK-19075,Furniture,Furnishings,FUR-FU-10000246,12.22,1,3.666,2016,2016-09
2016-09-05,PK-19075,Office Supplies,Storage,OFF-ST-10000060,194.94,3,23.3928,2016,2016-09
2016-09-05,PK-19075,Office Supplies,Storage,OFF-ST-10003058,70.95,3,20.5755,2016,2016-09
2016-09-05,PK-19075,Office Supplies,Paper,OFF-PA-10002222,91.36,4,42.0256,2016,2016-09
2016-09-05,PK-19075,Furniture,Chairs,FUR-CH-10002372,242.94,3,29.1528,2016,2016-09
2016-09-05,PK-19075,Office Supplies,Labels,OFF-LA-10001317,22.05,7,10.584,2016,2016-09
2017-03-20,TB-21595,Furniture,Furnishings,FUR-FU-10000206,2.91,1,1.3677,2017,2017-03
2016-04-01,RB-19360,Office Supplies,Art,OFF-AR-10000588,59.52,3,15.4752,2016,2016-04
2016-04-01,RB-19360,Office Supplies,Storage,OFF-ST-10001469,161.94,3,9.7164,2016,2016-04
2016-04-01,RB-19360,Office Supplies,Art,OFF-AR-10001953,263.88,6,71.2476,2016,2016-04
2016-04-01,RB-19360,Office Supplies,Art,OFF-AR-10003156,30.48,3,7.9248,2016,2016-04
2016-04-01,RB-19360,Office Supplies,Art,OFF-AR-10004974,9.84,3,2.8536,2016,2016-04
2016-04-01,RB-19360,Technology,Phones,TEC-PH-10002365,35.12,4,9.1312,2016,2016-04
2017-10-20,EB-13705,Furniture,Tables,FUR-TA-10001539,284.364,2,-75.8304,2017,2017-10
2017-10-20,EB-13705,Office Supplies,Storage,OFF-ST-10000142,665.408,2,66.5408,2017,2017-10
2016-12-13,KH-16630,Technology,Accessories,TEC-AC-10001772,63.88,4,24.9132,2016,2016-12
2014-02-12,SC-20095,Furniture,Chairs,FUR-CH-10000225,129.568,2,-24.294,2014,2014-02
2016-09-26,NF-18385,Furniture,Chairs,FUR-CH-10002331,747.558,3,-96.1146,2016,2016-09
2016-09-26,NF-18385,Office Supplies,Envelopes,OFF-EN-10001415,8.928,2,3.348,2016,2016-09
2015-12-15,JH-15985,Office Supplies,Appliances,OFF-AP-10002472,103.92,4,36.372,2015,2015-12
2015-12-15,JH-15985,Technology,Accessories,TEC-AC-10004571,899.91,9,377.9622,2015,2015-12
2015-12-15,JH-15985,Office Supplies,Binders,OFF-BI-10001098,51.312,3,18.6006,2015,2015-12
2016-04-22,TN-21040,Furniture,Furnishings,FUR-FU-10000023,23.56,5,7.068,2016,2016-04
2016-04-22,TN-21040,Furniture,Tables,FUR-TA-10001889,1272.63,6,-814.4832,2016,2016-04
2016-04-22,TN-21040,Office Supplies,Binders,OFF-BI-10000315,28.485,5,-20.889,2016,2016-04
2016-04-22,TN-21040,Office Supplies,Supplies,OFF-SU-10003505,185.376,2,-34.758,2016,2016-04
2016-04-22,TN-21040,Office Supplies,Appliances,OFF-AP-10002578,78.272,2,5.8704,2016,2016-04
2015-01-17,JS-15940,Furniture,Furnishings,FUR-FU-10002918,254.744,7,-312.0614,2015,2015-01
2017-03-31,DS-13180,Furniture,Bookcases,FUR-BO-10002824,205.3328,2,-36.2352,2017,2017-03
2016-12-16,CC-12670,Office Supplies,Binders,OFF-BI-10002194,4.788,3,-7.9002,2016,2016-12
2015-12-20,MH-17785,Office Supplies,Paper,OFF-PA-10004071,55.48,1,26.6304,2015,2015-12
2014-11-09,JP-15520,Office Supplies,Storage,OFF-ST-10002743,340.92,3,3.4092,2014,2014-11
2014-11-09,JP-15520,Furniture,Bookcases,FUR-BO-10001601,222.666,2,10.4784,2014,2014-11
2014-11-09,JP-15520,Technology,Phones,TEC-PH-10002680,703.968,4,87.996,2014,2014-11
2014-11-09,JP-15520,Office Supplies,Storage,OFF-ST-10001321,92.52,6,24.9804,2014,2014-11
2014-11-09,JP-15520,Office Supplies,Paper,OFF-PA-10001509,62.65,7,28.819,2014,2014-11
2014-11-09,JP-15520,Office Supplies,Paper,OFF-PA-10003465,94.85,5,45.528,2014,2014-11
2016-07-12,KH-16690,Technology,Phones,TEC-PH-10000149,95.76,6,7.182,2016,2016-07
2016-10-27,JE-15475,Furniture,Furnishings,FUR-FU-10002671,40.2,3,19.296,2016,2016-10
2016-06-26,JG-15805,Office Supplies,Art,OFF-AR-10003045,14.7,5,6.615,2016,2016-06
2016-06-26,JG-15805,Office Supplies,Storage,OFF-ST-10000689,704.25,5,84.51,2016,2016-06
2014-10-06,XP-21865,Technology,Accessories,TEC-AC-10001445,9.09,3,1.9089,2014,2014-10
2014-07-22,EM-14065,Office Supplies,Art,OFF-AR-10002053,5.96,2,1.6688,2014,2014-07
2014-07-22,EM-14065,Technology,Accessories,TEC-AC-10002567,159.98,2,57.5928,2014,2014-07
2017-06-10,MT-18070,Office Supplies,Labels,OFF-LA-10003923,29.6,2,14.8,2017,2017-06
2017-06-10,MT-18070,Furniture,Bookcases,FUR-BO-10001337,514.165,5,-30.245,2017,2017-06
2017-06-10,MT-18070,Technology,Phones,TEC-PH-10001924,279.96,5,17.4975,2017,2017-06
2014-10-29,SA-20830,Technology,Phones,TEC-PH-10001363,2735.952,6,341.994,2014,2014-10
2014-06-09,CW-11905,Technology,Phones,TEC-PH-10000376,7.992,1,0.5994,2014,2014-06
2014-06-09,CW-11905,Technology,Accessories,TEC-AC-10000303,63.984,2,10.3974,2014,2014-06
2014-06-09,CW-11905,Office Supplies,Art,OFF-AR-10001953,70.368,2,6.1572,2014,2014-06
2014-09-14,AJ-10960,Office Supplies,Storage,OFF-ST-10001809,449.15,5,8.983,2014,2014-09
2014-09-14,AJ-10960,Office Supplies,Envelopes,OFF-EN-10003845,11.07,3,5.0922,2014,2014-09
2016-05-09,SS-20590,Technology,Accessories,TEC-AC-10000991,93.98,2,13.1572,2016,2016-05
2016-03-18,RO-19780,Furniture,Tables,FUR-TA-10001857,189.882,3,-94.941,2016,2016-03
2015-12-27,MD-17350,Office Supplies,Envelopes,OFF-EN-10001434,105.42,2,51.6558,2015,2015-12
2016-07-25,SC-20095,Office Supplies,Binders,OFF-BI-10002498,119.616,8,40.3704,2016,2016-07
2016-07-25,SC-20095,Furniture,Furnishings,FUR-FU-10004864,255.76,4,81.8432,2016,2016-07
2016-07-25,SC-20095,Furniture,Chairs,FUR-CH-10002602,241.568,2,18.1176,2016,2016-07
2016-07-25,SC-20095,Furniture,Furnishings,FUR-FU-10000073,69.3,9,22.869,2016,2016-07
2016-05-30,MY-17380,Office Supplies,Binders,OFF-BI-10001670,22.62,2,-15.08,2016,2016-05
2016-05-30,MY-17380,Office Supplies,Binders,OFF-BI-10001658,14.952,2,-11.9616,2016,2016-05
2016-05-30,MY-17380,Furniture,Chairs,FUR-CH-10001215,801.568,2,50.098,2016,2016-05
2016-05-30,MY-17380,Office Supplies,Binders,OFF-BI-10000831,2.376,3,-1.9008,2016,2016-05
2016-05-30,MY-17380,Office Supplies,Paper,OFF-PA-10000357,32.792,1,11.8871,2016,2016-05
2017-11-12,EB-13705,Office Supplies,Binders,OFF-BI-10003274,15.92,5,5.373,2017,2017-11
2015-03-16,CM-12385,Office Supplies,Art,OFF-AR-10001662,2.74,1,0.7398,2015,2015-03
2015-03-16,CM-12385,Office Supplies,Art,OFF-AR-10003856,8.34,3,2.1684,2015,2015-03
2015-03-16,CM-12385,Office Supplies,Storage,OFF-ST-10001228,46.74,3,11.685,2015,2015-03
2015-03-16,CM-12385,Office Supplies,Binders,OFF-BI-10003527,6354.95,5,3177.475,2015,2015-03
2017-11-26,LS-17245,Furniture,Furnishings,FUR-FU-10001290,126.3,3,40.416,2017,2017-11
2017-11-26,LS-17245,Technology,Accessories,TEC-AC-10002399,38.04,2,12.1728,2017,2017-11
2016-10-20,LF-17185,Office Supplies,Art,OFF-AR-10002053,7.152,3,0.7152,2016,2016-10
2017-12-21,BN-11515,Office Supplies,Art,OFF-AR-10003811,6.63,3,1.7901,2017,2017-12
2017-12-21,BN-11515,Office Supplies,Art,OFF-AR-10001246,5.88,2,1.7052,2017,2017-12
2017-01-22,AD-10180,Technology,Copiers,TEC-CO-10003236,2999.95,5,1379.977,2017,2017-01
